split,topology,mask_id,Pigbt,Pfwd,h_value,h_normalized,n_instances,bytes,path
TestData,Mask_HB_V3-0,028,350,100,6000,0.6000000238418579,6,247539,TestData/Mask_HB_V3-0/028_Pigbt350_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,028,350,200,2000,0.20000000298023224,6,247107,TestData/Mask_HB_V3-0/028_Pigbt350_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,030,150,100,2000,0.20000000298023224,6,242784,TestData/Mask_HB_V3-0/030_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,030,150,150,8000,0.800000011920929,6,246554,TestData/Mask_HB_V3-0/030_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,030,150,200,4000,0.4000000059604645,6,246502,TestData/Mask_HB_V3-0/030_Pigbt150_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,030,250,100,2000,0.20000000298023224,6,246093,TestData/Mask_HB_V3-0/030_Pigbt250_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,030,250,200,4000,0.4000000059604645,6,247597,TestData/Mask_HB_V3-0/030_Pigbt250_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,030,350,100,2000,0.20000000298023224,6,247592,TestData/Mask_HB_V3-0/030_Pigbt350_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,030,350,150,8000,0.800000011920929,6,247774,TestData/Mask_HB_V3-0/030_Pigbt350_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,030,350,200,6000,0.6000000238418579,6,248825,TestData/Mask_HB_V3-0/030_Pigbt350_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,031,150,100,2000,0.20000000298023224,6,242899,TestData/Mask_HB_V3-0/031_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,031,150,100,4000,0.4000000059604645,6,245205,TestData/Mask_HB_V3-0/031_Pigbt150_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,031,150,150,2000,0.20000000298023224,6,243590,TestData/Mask_HB_V3-0/031_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,031,250,200,6000,0.6000000238418579,6,247594,TestData/Mask_HB_V3-0/031_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,031,350,100,4000,0.4000000059604645,6,248467,TestData/Mask_HB_V3-0/031_Pigbt350_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,031,350,100,6000,0.6000000238418579,6,247834,TestData/Mask_HB_V3-0/031_Pigbt350_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,031,350,200,2000,0.20000000298023224,6,247462,TestData/Mask_HB_V3-0/031_Pigbt350_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,031,350,200,4000,0.4000000059604645,6,249193,TestData/Mask_HB_V3-0/031_Pigbt350_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,031,350,200,8000,0.800000011920929,6,248273,TestData/Mask_HB_V3-0/031_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,034,150,200,6000,0.6000000238418579,6,246039,TestData/Mask_HB_V3-0/034_Pigbt150_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,034,250,150,8000,0.800000011920929,6,246741,TestData/Mask_HB_V3-0/034_Pigbt250_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,034,250,200,6000,0.6000000238418579,6,247337,TestData/Mask_HB_V3-0/034_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,034,350,150,2000,0.20000000298023224,6,247767,TestData/Mask_HB_V3-0/034_Pigbt350_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,034,350,150,8000,0.800000011920929,6,247769,TestData/Mask_HB_V3-0/034_Pigbt350_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,034,350,200,6000,0.6000000238418579,6,248855,TestData/Mask_HB_V3-0/034_Pigbt350_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,035,250,100,2000,0.20000000298023224,6,245990,TestData/Mask_HB_V3-0/035_Pigbt250_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,035,250,100,6000,0.6000000238418579,6,246406,TestData/Mask_HB_V3-0/035_Pigbt250_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,035,250,200,6000,0.6000000238418579,6,247287,TestData/Mask_HB_V3-0/035_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,035,350,100,6000,0.6000000238418579,6,247590,TestData/Mask_HB_V3-0/035_Pigbt350_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,035,350,150,2000,0.20000000298023224,6,247655,TestData/Mask_HB_V3-0/035_Pigbt350_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,035,350,200,6000,0.6000000238418579,6,249031,TestData/Mask_HB_V3-0/035_Pigbt350_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,035,450,100,2000,0.20000000298023224,6,247492,TestData/Mask_HB_V3-0/035_Pigbt450_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,035,450,100,4000,0.4000000059604645,6,249069,TestData/Mask_HB_V3-0/035_Pigbt450_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,035,450,150,8000,0.800000011920929,6,249571,TestData/Mask_HB_V3-0/035_Pigbt450_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,036,250,100,8000,0.800000011920929,6,246873,TestData/Mask_HB_V3-0/036_Pigbt250_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,036,250,150,2000,0.20000000298023224,6,247300,TestData/Mask_HB_V3-0/036_Pigbt250_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,036,350,100,8000,0.800000011920929,6,247605,TestData/Mask_HB_V3-0/036_Pigbt350_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,036,350,150,4000,0.4000000059604645,6,248984,TestData/Mask_HB_V3-0/036_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,036,450,100,2000,0.20000000298023224,6,247664,TestData/Mask_HB_V3-0/036_Pigbt450_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,036,450,200,2000,0.20000000298023224,6,246225,TestData/Mask_HB_V3-0/036_Pigbt450_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,038,150,150,8000,0.800000011920929,6,246356,TestData/Mask_HB_V3-0/038_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,038,350,150,4000,0.4000000059604645,6,248461,TestData/Mask_HB_V3-0/038_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,038,450,100,8000,0.800000011920929,6,248936,TestData/Mask_HB_V3-0/038_Pigbt450_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,038,450,200,2000,0.20000000298023224,6,245707,TestData/Mask_HB_V3-0/038_Pigbt450_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,040,250,150,6000,0.6000000238418579,6,247172,TestData/Mask_HB_V3-0/040_Pigbt250_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,041,150,150,8000,0.800000011920929,6,246189,TestData/Mask_HB_V3-0/041_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,041,150,200,2000,0.20000000298023224,6,245259,TestData/Mask_HB_V3-0/041_Pigbt150_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,041,250,100,4000,0.4000000059604645,6,246401,TestData/Mask_HB_V3-0/041_Pigbt250_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,041,250,200,4000,0.4000000059604645,6,247752,TestData/Mask_HB_V3-0/041_Pigbt250_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,041,250,200,6000,0.6000000238418579,6,247564,TestData/Mask_HB_V3-0/041_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,041,350,200,8000,0.800000011920929,6,248199,TestData/Mask_HB_V3-0/041_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,041,450,150,6000,0.6000000238418579,6,249339,TestData/Mask_HB_V3-0/041_Pigbt450_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,042,150,100,2000,0.20000000298023224,6,242645,TestData/Mask_HB_V3-0/042_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,042,150,100,8000,0.800000011920929,6,246922,TestData/Mask_HB_V3-0/042_Pigbt150_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,042,150,150,2000,0.20000000298023224,6,243938,TestData/Mask_HB_V3-0/042_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,042,150,150,4000,0.4000000059604645,6,246050,TestData/Mask_HB_V3-0/042_Pigbt150_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,042,250,150,6000,0.6000000238418579,6,247345,TestData/Mask_HB_V3-0/042_Pigbt250_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,042,250,200,2000,0.20000000298023224,6,247201,TestData/Mask_HB_V3-0/042_Pigbt250_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,042,350,100,4000,0.4000000059604645,6,248476,TestData/Mask_HB_V3-0/042_Pigbt350_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,042,450,150,4000,0.4000000059604645,6,249772,TestData/Mask_HB_V3-0/042_Pigbt450_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,042,450,200,2000,0.20000000298023224,6,246078,TestData/Mask_HB_V3-0/042_Pigbt450_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,042,450,200,8000,0.800000011920929,6,250034,TestData/Mask_HB_V3-0/042_Pigbt450_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,044,150,150,8000,0.800000011920929,6,245830,TestData/Mask_HB_V3-0/044_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,044,150,200,2000,0.20000000298023224,6,245092,TestData/Mask_HB_V3-0/044_Pigbt150_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,044,150,200,8000,0.800000011920929,6,246156,TestData/Mask_HB_V3-0/044_Pigbt150_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,044,250,100,6000,0.6000000238418579,6,246256,TestData/Mask_HB_V3-0/044_Pigbt250_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,044,350,100,8000,0.800000011920929,6,247099,TestData/Mask_HB_V3-0/044_Pigbt350_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,044,350,200,8000,0.800000011920929,6,247684,TestData/Mask_HB_V3-0/044_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,044,450,100,2000,0.20000000298023224,6,246856,TestData/Mask_HB_V3-0/044_Pigbt450_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,044,450,150,6000,0.6000000238418579,6,249390,TestData/Mask_HB_V3-0/044_Pigbt450_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,044,450,200,4000,0.4000000059604645,6,249080,TestData/Mask_HB_V3-0/044_Pigbt450_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,045,150,150,2000,0.20000000298023224,6,243290,TestData/Mask_HB_V3-0/045_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,045,150,200,2000,0.20000000298023224,6,244812,TestData/Mask_HB_V3-0/045_Pigbt150_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,045,250,150,6000,0.6000000238418579,6,246430,TestData/Mask_HB_V3-0/045_Pigbt250_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,045,350,150,6000,0.6000000238418579,6,247456,TestData/Mask_HB_V3-0/045_Pigbt350_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,045,450,200,6000,0.6000000238418579,6,249818,TestData/Mask_HB_V3-0/045_Pigbt450_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,046,150,200,4000,0.4000000059604645,6,246736,TestData/Mask_HB_V3-0/046_Pigbt150_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,046,350,200,4000,0.4000000059604645,6,249195,TestData/Mask_HB_V3-0/046_Pigbt350_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,048,150,100,2000,0.20000000298023224,6,241868,TestData/Mask_HB_V3-0/048_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,048,150,100,6000,0.6000000238418579,6,244691,TestData/Mask_HB_V3-0/048_Pigbt150_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,048,150,200,6000,0.6000000238418579,6,246091,TestData/Mask_HB_V3-0/048_Pigbt150_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,048,250,200,6000,0.6000000238418579,6,247108,TestData/Mask_HB_V3-0/048_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,048,250,200,8000,0.800000011920929,6,247034,TestData/Mask_HB_V3-0/048_Pigbt250_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,048,350,150,4000,0.4000000059604645,6,247866,TestData/Mask_HB_V3-0/048_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,049,150,100,2000,0.20000000298023224,6,242600,TestData/Mask_HB_V3-0/049_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,049,150,100,4000,0.4000000059604645,6,244892,TestData/Mask_HB_V3-0/049_Pigbt150_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,049,250,100,8000,0.800000011920929,6,246443,TestData/Mask_HB_V3-0/049_Pigbt250_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,049,250,200,6000,0.6000000238418579,6,247403,TestData/Mask_HB_V3-0/049_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,049,350,150,2000,0.20000000298023224,6,247082,TestData/Mask_HB_V3-0/049_Pigbt350_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,049,350,200,6000,0.6000000238418579,6,248535,TestData/Mask_HB_V3-0/049_Pigbt350_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,050,250,150,8000,0.800000011920929,6,246706,TestData/Mask_HB_V3-0/050_Pigbt250_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,050,250,200,4000,0.4000000059604645,6,247710,TestData/Mask_HB_V3-0/050_Pigbt250_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,050,250,200,6000,0.6000000238418579,6,247415,TestData/Mask_HB_V3-0/050_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,050,250,200,8000,0.800000011920929,6,247306,TestData/Mask_HB_V3-0/050_Pigbt250_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,050,350,150,4000,0.4000000059604645,6,248470,TestData/Mask_HB_V3-0/050_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,050,350,200,4000,0.4000000059604645,6,249065,TestData/Mask_HB_V3-0/050_Pigbt350_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,050,350,200,8000,0.800000011920929,6,248264,TestData/Mask_HB_V3-0/050_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,050,450,100,8000,0.800000011920929,6,249126,TestData/Mask_HB_V3-0/050_Pigbt450_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,050,450,150,4000,0.4000000059604645,6,249269,TestData/Mask_HB_V3-0/050_Pigbt450_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,050,450,200,6000,0.6000000238418579,6,250319,TestData/Mask_HB_V3-0/050_Pigbt450_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,052,150,150,6000,0.6000000238418579,6,245995,TestData/Mask_HB_V3-0/052_Pigbt150_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,052,150,200,2000,0.20000000298023224,6,245581,TestData/Mask_HB_V3-0/052_Pigbt150_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,052,350,150,6000,0.6000000238418579,6,247980,TestData/Mask_HB_V3-0/052_Pigbt350_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,052,450,150,2000,0.20000000298023224,6,247563,TestData/Mask_HB_V3-0/052_Pigbt450_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,052,450,200,2000,0.20000000298023224,6,244916,TestData/Mask_HB_V3-0/052_Pigbt450_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,052,450,200,4000,0.4000000059604645,6,249414,TestData/Mask_HB_V3-0/052_Pigbt450_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,052,450,200,8000,0.800000011920929,6,249628,TestData/Mask_HB_V3-0/052_Pigbt450_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,053,150,100,4000,0.4000000059604645,6,244886,TestData/Mask_HB_V3-0/053_Pigbt150_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,053,150,100,6000,0.6000000238418579,6,244794,TestData/Mask_HB_V3-0/053_Pigbt150_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,053,250,100,8000,0.800000011920929,6,246011,TestData/Mask_HB_V3-0/053_Pigbt250_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,053,350,200,8000,0.800000011920929,6,248095,TestData/Mask_HB_V3-0/053_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,053,450,150,4000,0.4000000059604645,6,248712,TestData/Mask_HB_V3-0/053_Pigbt450_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,054,250,100,6000,0.6000000238418579,6,246593,TestData/Mask_HB_V3-0/054_Pigbt250_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,054,450,100,2000,0.20000000298023224,6,247584,TestData/Mask_HB_V3-0/054_Pigbt450_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,054,450,150,2000,0.20000000298023224,6,247460,TestData/Mask_HB_V3-0/054_Pigbt450_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,054,450,150,4000,0.4000000059604645,6,249367,TestData/Mask_HB_V3-0/054_Pigbt450_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,054,450,200,4000,0.4000000059604645,6,249485,TestData/Mask_HB_V3-0/054_Pigbt450_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,055,150,100,2000,0.20000000298023224,6,242919,TestData/Mask_HB_V3-0/055_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,055,150,150,4000,0.4000000059604645,6,246003,TestData/Mask_HB_V3-0/055_Pigbt150_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,055,150,150,8000,0.800000011920929,6,246723,TestData/Mask_HB_V3-0/055_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,055,150,200,4000,0.4000000059604645,6,246963,TestData/Mask_HB_V3-0/055_Pigbt150_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,055,250,100,4000,0.4000000059604645,6,246766,TestData/Mask_HB_V3-0/055_Pigbt250_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,055,250,150,6000,0.6000000238418579,6,247170,TestData/Mask_HB_V3-0/055_Pigbt250_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,055,250,200,6000,0.6000000238418579,6,247712,TestData/Mask_HB_V3-0/055_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,055,250,200,8000,0.800000011920929,6,247574,TestData/Mask_HB_V3-0/055_Pigbt250_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,055,350,100,2000,0.20000000298023224,6,247685,TestData/Mask_HB_V3-0/055_Pigbt350_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,055,350,100,8000,0.800000011920929,6,247605,TestData/Mask_HB_V3-0/055_Pigbt350_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,055,350,200,8000,0.800000011920929,6,248326,TestData/Mask_HB_V3-0/055_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,055,450,200,2000,0.20000000298023224,6,245248,TestData/Mask_HB_V3-0/055_Pigbt450_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,056,150,150,8000,0.800000011920929,6,246448,TestData/Mask_HB_V3-0/056_Pigbt150_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,056,150,200,4000,0.4000000059604645,6,246731,TestData/Mask_HB_V3-0/056_Pigbt150_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,056,250,100,8000,0.800000011920929,6,246393,TestData/Mask_HB_V3-0/056_Pigbt250_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,056,250,150,2000,0.20000000298023224,6,247068,TestData/Mask_HB_V3-0/056_Pigbt250_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,056,250,200,2000,0.20000000298023224,6,247167,TestData/Mask_HB_V3-0/056_Pigbt250_Pfwd200_h2000/data.h5
TestData,Mask_HB_V3-0,056,250,200,4000,0.4000000059604645,6,247575,TestData/Mask_HB_V3-0/056_Pigbt250_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,056,250,200,8000,0.800000011920929,6,247265,TestData/Mask_HB_V3-0/056_Pigbt250_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,056,350,150,2000,0.20000000298023224,6,246880,TestData/Mask_HB_V3-0/056_Pigbt350_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,056,350,150,4000,0.4000000059604645,6,248590,TestData/Mask_HB_V3-0/056_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,056,350,150,6000,0.6000000238418579,6,248207,TestData/Mask_HB_V3-0/056_Pigbt350_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,056,450,100,8000,0.800000011920929,6,248993,TestData/Mask_HB_V3-0/056_Pigbt450_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,056,450,200,6000,0.6000000238418579,6,250508,TestData/Mask_HB_V3-0/056_Pigbt450_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,057,150,100,6000,0.6000000238418579,6,245331,TestData/Mask_HB_V3-0/057_Pigbt150_Pfwd100_h6000/data.h5
TestData,Mask_HB_V3-0,057,150,150,2000,0.20000000298023224,6,244529,TestData/Mask_HB_V3-0/057_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,057,250,100,2000,0.20000000298023224,6,246614,TestData/Mask_HB_V3-0/057_Pigbt250_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,057,250,150,2000,0.20000000298023224,6,247451,TestData/Mask_HB_V3-0/057_Pigbt250_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,057,350,100,2000,0.20000000298023224,6,247724,TestData/Mask_HB_V3-0/057_Pigbt350_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,057,450,100,8000,0.800000011920929,6,248576,TestData/Mask_HB_V3-0/057_Pigbt450_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,057,450,150,2000,0.20000000298023224,6,247365,TestData/Mask_HB_V3-0/057_Pigbt450_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,057,450,150,6000,0.6000000238418579,6,250411,TestData/Mask_HB_V3-0/057_Pigbt450_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,059,150,100,8000,0.800000011920929,6,247242,TestData/Mask_HB_V3-0/059_Pigbt150_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,059,150,150,2000,0.20000000298023224,6,244217,TestData/Mask_HB_V3-0/059_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,059,250,100,4000,0.4000000059604645,6,247273,TestData/Mask_HB_V3-0/059_Pigbt250_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,059,250,150,2000,0.20000000298023224,6,247442,TestData/Mask_HB_V3-0/059_Pigbt250_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,059,250,200,6000,0.6000000238418579,6,248023,TestData/Mask_HB_V3-0/059_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,059,350,200,4000,0.4000000059604645,6,249619,TestData/Mask_HB_V3-0/059_Pigbt350_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,059,350,200,8000,0.800000011920929,6,248848,TestData/Mask_HB_V3-0/059_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,061,150,100,2000,0.20000000298023224,6,242742,TestData/Mask_HB_V3-0/061_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,061,150,150,2000,0.20000000298023224,6,243127,TestData/Mask_HB_V3-0/061_Pigbt150_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,061,150,150,6000,0.6000000238418579,6,245594,TestData/Mask_HB_V3-0/061_Pigbt150_Pfwd150_h6000/data.h5
TestData,Mask_HB_V3-0,061,250,150,2000,0.20000000298023224,6,246674,TestData/Mask_HB_V3-0/061_Pigbt250_Pfwd150_h2000/data.h5
TestData,Mask_HB_V3-0,061,250,150,8000,0.800000011920929,6,247039,TestData/Mask_HB_V3-0/061_Pigbt250_Pfwd150_h8000/data.h5
TestData,Mask_HB_V3-0,061,350,150,4000,0.4000000059604645,6,248282,TestData/Mask_HB_V3-0/061_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,061,350,200,6000,0.6000000238418579,6,248464,TestData/Mask_HB_V3-0/061_Pigbt350_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,061,350,200,8000,0.800000011920929,6,248133,TestData/Mask_HB_V3-0/061_Pigbt350_Pfwd200_h8000/data.h5
TestData,Mask_HB_V3-0,061,450,100,8000,0.800000011920929,6,248842,TestData/Mask_HB_V3-0/061_Pigbt450_Pfwd100_h8000/data.h5
TestData,Mask_HB_V3-0,061,450,150,4000,0.4000000059604645,6,249362,TestData/Mask_HB_V3-0/061_Pigbt450_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,062,150,100,2000,0.20000000298023224,6,242490,TestData/Mask_HB_V3-0/062_Pigbt150_Pfwd100_h2000/data.h5
TestData,Mask_HB_V3-0,062,150,150,4000,0.4000000059604645,6,245522,TestData/Mask_HB_V3-0/062_Pigbt150_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,062,150,200,4000,0.4000000059604645,6,246269,TestData/Mask_HB_V3-0/062_Pigbt150_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,062,250,200,4000,0.4000000059604645,6,247430,TestData/Mask_HB_V3-0/062_Pigbt250_Pfwd200_h4000/data.h5
TestData,Mask_HB_V3-0,062,250,200,6000,0.6000000238418579,6,247359,TestData/Mask_HB_V3-0/062_Pigbt250_Pfwd200_h6000/data.h5
TestData,Mask_HB_V3-0,062,350,100,4000,0.4000000059604645,6,247562,TestData/Mask_HB_V3-0/062_Pigbt350_Pfwd100_h4000/data.h5
TestData,Mask_HB_V3-0,062,350,150,4000,0.4000000059604645,6,248138,TestData/Mask_HB_V3-0/062_Pigbt350_Pfwd150_h4000/data.h5
TestData,Mask_HB_V3-0,062,350,150,6000,0.6000000238418579,6,248358,TestData/Mask_HB_V3-0/062_Pigbt350_Pfwd150_h6000/data.h5
